Temperature,Humidity,Battery_Level,fault
12.72,47.03,3.7,0
14.02,97.1,81.95,1
12.4,39.94,3.63,0
17.17,56.73,30.01,0
9.78,87.46,57.18,1
52.63,96.62,9.3,1
29.39,33.01,5.18,1
23.42,46.8,50.03,0
26.06,60.54,2.94,1
14.92,66.65,19.57,0
25.69,57.01,46.63,0
26.78,97.76,63.21,1
27.67,71.31,74.29,0
55.66,43.41,37.31,1
39.99,94.69,4.8,1
15.98,94.17,58.08,1
21.37,56.91,68.55,0
30.54,68.21,67.52,0
40.38,80.06,20.12,1
37.87,74.93,14.93,1
43.26,38.86,7.18,1
17.6,61.42,92.7,0
29.23,84.41,12.68,1
27.81,51.11,82.9,0
29.24,57.04,68.74,0
43.54,87.31,2.81,1
33.27,48.83,11.73,1
6.84,57.03,47.88,0
25.6,60.79,82.82,0
10.73,51.91,18.98,0
25.28,53.04,88.13,0
27.5,63.2,60.75,0
33.91,86.55,23.2,1
32.78,85.47,19.6,1
18.39,67.31,31.42,0
29.13,65.25,69.62,0
43.99,56.72,93.01,1
5.46,45.12,88.22,0
8.18,63.0,2.67,0
14.96,48.43,13.12,0
27.96,43.9,8.68,1
26.14,58.6,12.41,1
30.04,81.65,15.67,1
50.36,100.0,8.94,1
13.82,89.15,82.21,1
24.53,47.36,69.48,0
33.01,52.58,94.27,0
32.49,36.04,3.04,1
59.1,94.8,2.16,1
56.81,89.73,9.52,1
6.55,81.32,24.24,0
10.46,60.69,67.43,0
28.92,79.14,14.97,1
10.35,31.03,62.91,0
33.28,65.52,78.09,0
26.69,52.94,66.17,0
26.26,70.3,62.69,0
41.39,79.41,16.81,1
53.74,64.31,43.9,1
25.82,93.46,6.81,1
18.4,62.8,10.74,0
57.73,74.92,30.05,1
32.26,59.65,0.98,1
7.82,68.0,43.38,0
21.35,45.02,86.77,0
45.76,93.21,8.1,1
14.86,52.58,46.23,0
37.81,83.05,16.52,1
16.05,76.43,65.03,0
5.52,57.22,10.86,0
7.7,60.23,19.04,0
61.61,44.26,44.48,1
8.98,43.55,99.46,0
62.27,86.73,1.57,1
31.3,81.8,12.89,1
36.8,64.85,94.64,1
28.48,74.45,21.06,1
29.69,49.65,47.77,0
4.8,66.08,18.83,0
13.66,45.17,4.12,0
11.73,78.02,58.57,0
12.57,63.86,30.02,0
53.81,95.1,4.99,1
33.89,77.49,14.16,1
23.08,88.21,37.65,1
34.01,97.31,1.49,1
19.42,69.52,23.79,0
32.94,89.26,6.7,1
27.09,63.27,78.08,0
29.95,63.62,9.56,1
54.49,91.58,0.91,1
13.23,72.23,67.47,0
14.11,61.83,15.1,0
11.92,86.4,65.64,1
28.77,44.83,89.34,0
17.36,53.61,67.28,0
61.64,53.67,39.27,1
28.89,98.11,6.52,1
30.31,50.46,12.01,1
34.52,68.23,4.67,1
9.96,74.47,68.21,0
57.34,90.27,0.87,1
24.81,50.8,1.74,1
22.74,88.15,55.69,1
16.56,100.0,31.62,1
17.47,59.06,71.69,0
14.7,91.37,96.33,1
14.63,98.61,92.96,1
10.97,74.55,60.2,0
8.91,41.97,11.32,0
44.61,92.18,3.66,1
22.95,86.97,7.48,1
38.87,79.15,24.0,1
35.62,69.13,78.75,1
27.91,97.69,10.14,1
3.99,64.88,13.42,0
26.9,48.83,62.1,0
13.18,59.92,7.92,0
48.56,53.93,94.44,1
14.62,84.84,43.22,1
22.46,52.35,85.28,0
22.48,93.57,1.77,1
29.3,52.16,53.43,0
32.13,49.25,13.32,1
1.49,52.83,97.55,0
24.1,62.2,67.18,0
50.07,85.67,6.89,1
35.11,86.27,10.12,1
31.05,50.25,68.68,0
45.5,92.16,11.5,1
34.01,69.95,14.35,1
20.85,49.37,68.63,0
22.09,49.77,4.02,1
27.17,36.65,12.74,1
26.7,64.38,52.06,0
22.82,53.83,43.39,0
15.86,67.85,5.21,0
11.25,47.44,2.78,0
29.33,69.75,63.72,0
14.02,38.17,9.91,0
5.8,46.34,8.88,0
29.28,81.48,15.61,1
12.85,59.18,65.35,0
27.78,67.22,71.34,0
46.33,53.45,39.57,1
54.98,59.7,83.77,1
13.78,40.91,3.63,0
14.75,56.94,37.66,0
12.96,38.61,4.51,0
35.49,75.28,17.42,1
7.97,93.57,90.48,1
54.43,68.38,56.47,1
35.06,72.22,15.73,1
26.63,89.74,6.92,1
26.58,56.24,1.67,1
23.57,43.74,85.67,0
25.23,49.82,5.08,1
28.33,70.83,50.43,0
23.47,51.57,63.32,0
7.54,37.72,12.95,0
39.68,70.01,9.78,1
7.13,92.61,39.13,1
6.28,67.26,14.2,0
38.51,65.91,5.43,1
22.14,97.13,38.62,1
24.41,50.04,83.93,0
41.59,62.57,75.63,1
44.99,69.88,67.69,1
25.63,55.58,53.02,0
37.6,56.05,11.15,1
7.07,66.38,43.56,0
34.42,87.03,23.59,1
10.35,63.66,99.36,0
48.83,89.9,4.88,1
8.07,75.6,69.59,0
45.94,61.58,78.35,1
8.2,88.41,59.02,1
13.41,63.68,40.75,0
33.58,66.01,7.61,1
28.7,90.39,11.56,1
22.91,94.32,45.7,1
4.73,48.1,12.17,0
6.63,67.11,78.61,0
22.28,72.24,2.01,1
25.87,62.0,78.24,0
5.5,40.14,19.17,0
35.34,79.08,9.73,1
14.45,64.98,12.04,0
26.76,56.2,77.6,0
30.83,86.93,17.44,1
22.61,58.81,55.19,0
44.92,37.58,44.57,1
27.44,76.83,14.71,1
29.26,91.02,7.11,1
42.05,78.35,9.78,1
38.38,84.14,17.77,1
6.75,63.76,65.74,0
9.97,63.72,8.57,0
17.68,49.88,36.08,0
27.26,51.77,77.18,0
4.6,56.22,17.29,0
32.99,83.09,11.63,1
32.34,48.8,71.55,0
35.42,75.39,14.27,1
29.7,97.73,8.7,1
29.76,53.54,67.87,0
25.71,87.29,25.08,1
19.76,95.5,94.09,1
59.85,54.9,43.66,1
10.69,87.64,98.12,1
35.57,75.66,53.54,1
50.51,86.02,13.32,1
37.38,82.36,12.07,1
30.06,47.75,71.13,0
39.12,85.2,21.51,1
23.7,89.53,13.58,1
9.17,82.66,47.36,1
23.17,49.7,98.36,0
30.72,61.54,11.59,1
38.56,75.34,17.59,1
16.28,37.16,91.65,0
40.79,53.17,8.45,1
29.61,58.04,65.51,0
22.74,58.42,77.1,0
33.34,71.68,10.99,1
14.89,92.19,94.57,1
34.18,87.58,16.59,1
16.57,70.27,37.07,0
32.29,75.96,20.47,1
39.48,82.32,19.49,1
12.14,53.74,16.9,0
16.33,55.65,97.02,0
63.18,85.28,0.77,1
18.33,74.96,39.09,0
29.09,50.33,46.44,0
13.95,59.36,4.66,0
34.68,88.46,22.39,1
54.85,83.51,0.98,1
51.7,86.7,7.86,1
47.65,72.68,44.73,1
6.85,56.84,70.31,0
29.15,50.21,87.5,0
15.9,57.89,15.66,0
11.44,64.9,17.25,0
20.83,71.99,12.43,1
6.91,60.0,14.83,0
25.87,95.83,98.77,1
23.4,43.53,68.75,0
47.6,41.17,57.26,1
44.75,65.06,73.95,1
10.18,63.39,12.92,0
26.51,89.64,87.8,1
22.66,57.09,89.18,0
27.85,94.75,23.97,1
23.69,91.05,4.61,1
30.75,93.49,9.51,1
6.17,41.3,4.7,0
15.07,68.06,3.62,0
31.17,77.84,18.04,1
56.73,87.14,9.74,1
22.39,63.52,86.58,0
35.7,54.45,10.21,1
8.17,65.79,21.77,0
28.2,65.72,65.05,0
10.58,94.29,62.05,1
26.75,59.57,45.43,0
47.64,82.77,19.61,1
6.92,55.28,85.16,0
21.42,88.99,41.54,1
47.45,60.87,39.68,1
24.45,45.28,53.85,0
7.29,60.97,43.93,0
32.21,61.08,69.4,0
45.01,78.6,13.58,1
28.22,98.89,3.65,1
35.29,62.75,8.43,1
1.28,43.86,96.47,0
27.82,87.52,74.27,1
10.4,62.88,62.17,0
12.23,36.44,11.49,0
45.02,69.73,52.97,1
27.89,57.61,49.1,0
48.36,60.26,70.43,1
51.26,79.74,9.37,1
23.79,55.17,62.36,0
5.78,67.65,55.86,0
39.34,69.52,19.33,1
19.74,63.93,62.93,0
59.49,51.13,55.83,1
9.77,70.95,19.57,0
57.89,87.67,2.91,1
29.26,58.9,56.56,0
28.21,58.27,71.52,0
39.81,81.86,21.01,1
8.46,37.49,9.64,0
8.23,38.06,13.61,0
33.29,79.08,17.94,1
28.31,68.38,72.37,0
46.07,60.52,45.92,1
25.92,53.92,70.78,0
23.07,46.58,42.92,0
5.43,89.25,79.33,1
7.37,63.82,41.73,0
17.69,58.44,80.07,0
10.36,64.64,6.08,0
16.38,63.12,46.23,0
13.57,91.12,37.64,1
20.64,86.23,51.93,1
34.43,74.54,17.87,1
16.71,77.8,27.68,0
31.98,44.72,9.53,1
39.83,63.62,49.96,1
29.95,92.12,9.93,1
44.98,48.32,96.92,1
20.06,91.49,97.09,1
26.8,47.11,84.31,0
19.01,51.49,4.25,0
36.23,69.07,5.88,1
36.13,61.15,4.31,1
18.83,53.58,98.81,0
20.15,40.82,8.43,1
28.21,77.79,9.07,1
25.21,96.52,63.8,1
16.57,70.99,30.22,0
32.81,80.33,14.16,1
1.4,63.94,14.01,0
21.46,45.57,73.23,0
39.29,81.84,17.29,1
34.11,89.25,7.55,1
32.23,52.97,80.0,0
37.11,38.75,52.13,1
25.65,89.82,33.27,1
57.94,88.28,4.29,1
15.27,51.71,18.11,0
5.95,80.67,55.76,0
34.3,86.1,14.22,1
38.95,56.36,82.33,1
40.85,86.75,17.54,1
14.92,70.59,27.94,0
29.1,46.69,92.58,0
11.49,75.08,27.43,0
39.73,82.79,1.36,1
61.72,86.61,9.07,1
40.09,49.83,78.45,1
16.86,53.16,16.17,0
36.34,46.75,0.57,1
13.21,93.74,71.13,1
7.77,83.71,42.17,1
28.48,60.76,64.82,0
22.97,53.7,66.16,0
19.26,90.2,90.16,1
48.23,61.81,96.7,1
7.11,96.55,97.41,1
33.25,78.12,17.31,1
30.27,62.09,54.58,1
3.67,59.12,13.57,0
36.53,45.73,7.71,1
11.57,93.02,70.83,1
11.76,42.43,99.34,0
32.09,94.22,6.07,1
31.42,98.83,13.0,1
25.6,43.14,58.77,0
14.82,95.94,84.16,1
23.57,90.58,10.85,1
29.23,46.17,82.69,0
11.91,77.96,30.09,0
11.03,62.58,66.16,0
36.82,65.22,1.67,1
27.46,60.64,76.95,0
13.18,60.37,32.82,0
32.91,67.09,17.54,1
45.46,89.96,10.91,1
16.65,47.28,49.01,0
22.53,49.13,52.46,0
29.51,59.9,60.26,0
42.86,71.65,9.5,1
10.95,79.31,23.46,0
12.16,70.4,14.25,0
31.09,68.08,5.9,1
2.87,64.03,4.9,0
23.92,39.44,80.27,0
40.52,91.39,12.26,1
32.45,44.01,7.35,1
10.13,62.96,84.14,0
20.16,70.73,1.41,1
16.31,56.69,15.64,0
31.1,81.88,19.89,1
23.39,63.92,49.38,0
45.77,79.65,18.26,1
32.17,41.43,12.54,1
39.92,85.01,11.46,1
17.21,100.0,59.19,1
13.51,64.13,15.49,0
29.42,44.38,74.03,0
22.82,82.63,94.48,1
24.53,43.53,86.82,0
21.46,49.7,73.42,0
39.85,81.05,18.73,1
24.45,68.51,82.46,0
26.63,99.56,3.32,1
11.05,45.23,71.76,0
8.98,47.64,54.34,0
5.16,43.74,52.46,0
20.84,56.12,65.63,0
21.62,90.74,69.54,1
8.58,51.48,52.85,0
57.94,97.88,7.57,1
20.94,98.33,28.79,1
55.57,63.72,49.52,1
27.63,81.49,20.81,1
40.75,90.28,2.19,1
15.29,92.93,41.35,1
36.95,87.88,18.43,1
43.14,88.36,4.9,1
27.68,95.14,47.4,1
39.66,80.38,13.61,1
5.67,42.64,6.58,0
8.55,44.15,11.0,0
30.98,84.34,11.74,1
28.24,67.0,71.58,0
25.86,64.16,90.58,0
36.85,70.03,74.42,1
34.33,79.64,20.98,1
9.71,80.91,24.33,0
32.08,97.94,13.59,1
26.77,92.37,9.48,1
34.33,53.4,96.52,1
44.55,68.0,88.39,1
16.11,36.96,78.17,0
15.67,59.47,3.75,0
13.61,41.25,99.71,0
27.7,55.77,80.43,0
24.76,53.61,73.68,0
2.65,49.3,5.17,0
53.83,97.72,11.12,1
42.4,89.89,12.37,1
37.56,89.46,16.51,1
54.94,63.27,62.57,1
5.91,47.67,58.37,0
6.54,52.18,6.25,0
23.86,87.76,4.36,1
10.89,70.65,64.04,0
22.44,68.59,78.38,0
51.12,64.93,92.21,1
22.82,70.86,89.44,0
54.59,42.76,71.42,1
12.56,67.07,46.4,0
15.87,42.61,56.16,0
34.62,86.23,19.31,1
26.12,57.93,78.06,0
28.69,62.09,84.18,0
34.66,85.88,22.71,1
26.95,49.86,68.67,0
17.11,88.41,34.61,1
27.0,47.33,74.63,0
36.52,73.61,16.72,1
14.13,69.59,40.74,0
12.68,69.28,44.66,0
6.89,53.51,52.33,0
51.43,86.5,13.29,1
9.26,33.8,13.42,0
7.53,68.84,15.0,0
34.15,83.13,10.14,1
53.79,58.74,40.71,1
25.27,44.99,58.55,0
34.04,75.81,16.0,1
27.18,72.0,5.76,1
5.47,57.06,17.33,0
39.44,85.75,3.34,1
33.33,62.47,10.7,1
31.99,46.62,76.87,0
4.52,42.58,7.06,0
27.45,66.08,93.24,0
5.72,92.7,53.49,1
23.81,88.66,5.78,1
23.39,41.77,9.33,1
1.53,70.83,54.6,0
8.56,56.82,13.1,0
27.41,45.28,77.7,0
57.54,44.06,41.83,1
4.69,57.16,18.27,0
29.06,61.88,8.22,1
20.5,61.03,87.29,0
22.05,64.58,41.68,0
37.93,75.64,12.78,1
28.79,60.71,4.28,1
10.06,53.82,10.79,0
32.68,46.68,88.62,0
10.86,84.81,44.67,1
33.73,61.06,3.12,1
50.92,87.92,4.69,1
16.83,52.93,10.01,0
21.76,40.21,71.13,0
54.15,84.76,10.23,1
15.91,52.2,6.9,0
31.74,55.65,53.29,0
27.23,57.45,5.0,1
25.34,53.78,9.34,1
16.97,69.55,56.45,0
14.81,38.58,11.3,0
45.81,56.4,51.74,1
34.72,80.2,11.11,1
43.1,88.96,3.83,1
31.59,75.55,21.32,1
4.68,38.68,19.2,0
20.83,44.03,65.76,0
39.16,82.07,13.63,1
14.21,34.36,16.52,0
22.33,36.83,8.78,1
49.6,37.88,62.28,1
28.78,89.6,10.56,1
37.29,65.42,76.35,1
36.45,61.04,25.8,1
22.78,61.46,68.77,0
6.47,95.55,44.84,1
29.34,87.59,3.2,1
17.67,38.84,10.74,0
3.06,42.41,15.67,0
53.3,85.51,2.37,1
34.46,79.37,12.49,1
35.35,54.4,56.74,1
37.83,79.11,20.1,1
34.39,97.9,89.54,1
32.05,49.86,80.78,0
5.62,57.76,67.62,0
23.0,61.46,79.77,0
26.34,52.35,65.92,0
38.53,82.7,12.34,1
8.26,59.8,10.89,0
9.91,97.7,73.15,1
52.14,96.18,8.4,1
36.16,79.24,10.86,1
25.46,52.46,96.64,0
22.31,92.45,0.71,1
40.56,53.71,26.93,1
4.18,51.18,58.4,0
19.33,100.0,84.7,1
57.14,82.6,5.57,1
5.85,48.9,14.73,0
11.4,68.95,18.1,0
5.76,47.78,3.82,0
41.13,79.52,20.91,1
35.05,66.74,8.59,1
28.29,76.69,18.05,1
7.43,92.11,55.62,1
48.69,40.1,29.74,1
7.77,63.73,12.75,0
33.65,84.56,19.12,1
14.59,47.75,64.62,0
17.66,92.98,36.91,1
35.61,84.68,12.88,1
33.15,50.05,9.28,1
6.81,85.28,80.9,1
2.07,60.04,19.89,0
21.16,64.36,69.91,0
36.41,36.8,14.2,1
29.8,47.5,14.11,1
13.56,69.82,3.1,0
35.72,77.65,10.85,1
25.83,74.73,11.93,1
27.34,94.94,74.66,1
44.7,94.41,12.92,1
60.3,90.39,11.38,1
33.18,82.24,11.13,1
36.57,95.03,0.61,1
59.15,87.39,3.46,1
49.31,86.66,6.85,1
5.46,88.84,90.28,1
13.34,42.23,97.61,0
28.81,93.32,6.35,1
37.51,41.95,96.63,1
31.55,44.74,52.75,0
30.7,95.81,0.0,1
25.0,53.7,71.64,0
25.57,61.47,52.8,0
35.61,36.57,9.78,1
32.23,49.58,4.51,1
35.9,70.87,15.65,1
38.44,40.95,2.32,1
56.9,59.88,78.4,1
27.84,61.4,89.4,0
4.59,51.49,87.78,0
15.55,68.98,43.89,0
44.0,90.63,4.47,1
43.99,68.68,70.71,1
10.3,81.1,36.01,0
37.17,66.72,13.17,1
14.05,56.82,10.75,0
26.95,61.44,62.54,0
6.42,95.23,55.97,1
23.16,63.24,3.87,1
24.81,100.0,5.0,1
25.94,47.32,84.79,0
16.17,46.75,80.15,0
29.82,87.54,23.99,1
38.16,74.54,10.4,1
12.21,39.52,10.13,0
31.41,60.55,13.23,1
55.47,86.62,12.93,1
23.46,90.21,56.73,1
59.24,93.01,13.54,1
1.08,71.47,10.85,0
6.91,37.04,3.24,0
11.12,94.63,26.53,1
33.99,84.62,20.41,1
30.79,68.33,6.06,1
4.2,53.97,6.71,0
56.55,90.64,2.02,1
32.28,60.03,7.47,1
24.78,67.58,9.17,1
18.82,92.84,29.41,1
29.77,89.78,11.9,1
35.89,61.72,57.46,1
24.1,53.54,43.01,0
22.2,64.68,83.96,0
27.54,37.02,13.93,1
29.07,41.33,83.34,0
29.69,39.24,8.03,1
36.33,84.54,12.73,1
52.73,42.49,57.98,1
32.68,43.3,49.93,0
6.93,99.13,96.32,1
12.25,92.08,45.52,1
56.66,85.42,3.39,1
4.72,95.64,72.04,1
63.3,92.74,11.81,1
24.51,48.0,49.61,0
9.55,68.11,4.44,0
45.91,44.32,63.44,1
53.51,58.85,89.09,1
31.97,74.64,13.47,1
4.79,89.34,47.58,1
51.34,47.94,47.39,1
6.59,36.96,38.01,0
48.82,71.06,93.66,1
42.73,84.69,16.96,1
7.06,45.47,6.36,0
9.24,73.64,56.86,0
19.49,75.8,38.76,0
9.97,36.75,19.51,0
46.23,100.0,10.42,1
27.36,62.2,45.51,0
32.28,79.18,14.05,1
16.0,87.15,63.99,1
13.62,70.05,9.44,0
10.99,69.75,8.75,0
27.51,41.11,85.86,0
11.96,37.22,8.97,0
12.66,48.25,60.16,0
26.37,94.46,80.63,1
36.64,69.9,14.18,1
8.74,54.54,63.61,0
25.47,93.41,94.71,1
23.51,41.25,88.8,0
9.61,69.48,14.41,0
26.09,50.27,77.26,0
3.59,53.55,14.93,0
32.5,78.87,15.63,1
55.93,50.22,53.6,1
13.4,75.76,52.06,0
52.94,67.64,58.24,1
29.61,88.13,10.46,1
39.08,42.29,5.37,1
7.89,91.34,53.74,1
12.68,52.91,17.39,0
44.98,63.54,74.98,1
14.79,47.19,19.05,0
38.65,82.42,0.0,1
19.93,62.87,23.13,0
10.31,44.11,4.09,0
25.14,40.35,67.35,0
21.09,69.11,87.67,0
10.5,86.21,66.27,1
31.42,65.09,80.83,0
16.44,47.09,18.93,0
18.29,52.68,49.59,0
47.93,39.09,95.27,1
3.49,65.65,54.31,0
66.88,95.78,4.45,1
34.68,78.59,21.5,1
27.52,57.8,92.63,0
38.16,78.95,12.1,1
26.22,87.05,9.64,1
14.35,62.22,30.55,0
24.78,65.12,45.69,0
24.33,94.03,3.78,1
22.59,60.8,75.76,0
18.51,56.35,68.54,0
22.76,59.14,76.19,0
35.9,50.47,0.0,1
41.64,92.65,13.58,1
39.61,83.41,19.73,1
25.6,93.28,64.01,1
1.63,60.43,12.02,0
22.77,97.9,10.49,1
30.27,95.5,9.26,1
21.05,42.34,85.98,0
10.72,44.57,6.78,0
56.78,87.6,6.52,1
13.86,99.16,84.07,1
31.65,51.31,92.54,0
32.24,84.27,16.34,1
28.8,99.2,13.09,1
10.71,46.02,91.47,0
35.46,81.22,15.75,1
8.88,67.01,12.91,0
50.36,92.66,0.14,1
27.52,71.78,10.79,1
33.76,87.05,16.92,1
36.09,78.17,23.27,1
9.24,93.53,96.65,1
28.82,54.38,59.1,0
11.72,39.3,15.94,0
36.63,59.33,7.34,1
40.52,68.48,13.42,1
6.94,51.6,4.79,0
12.37,46.5,14.05,0
31.45,83.33,10.9,1
53.65,100.0,0.0,1
24.37,58.81,38.73,0
20.69,84.56,14.13,1
26.73,41.51,7.16,1
41.47,78.16,14.29,1
36.55,88.79,14.34,1
36.73,48.08,38.01,1
20.03,96.07,75.74,1
36.29,73.1,15.08,1
16.69,72.58,66.23,0
2.39,54.94,8.14,0
26.86,89.13,71.38,1
15.14,64.94,14.19,0
18.43,98.23,56.82,1
22.76,68.51,5.74,1
22.8,44.92,8.01,1
39.44,81.33,13.83,1
58.3,41.47,59.66,1
12.27,54.11,16.12,0
33.67,82.68,20.89,1
28.11,85.47,23.1,1
26.27,98.15,10.21,1
45.12,61.25,95.73,1
20.64,37.45,39.82,0
23.58,46.97,55.43,0
4.32,58.66,11.92,0
14.19,66.84,48.52,0
37.98,87.64,7.1,1
16.84,77.86,20.47,0
4.14,89.42,79.52,1
15.75,72.07,56.28,0
13.1,57.28,80.14,0
39.91,71.63,98.89,1
31.7,73.24,6.16,1
20.72,38.87,41.65,0
35.74,75.48,16.83,1
25.4,70.13,50.65,0
12.26,80.34,51.09,0
35.47,88.57,18.93,1
28.84,96.41,1.24,1
50.86,70.98,72.66,1
11.71,78.03,25.57,0
27.56,45.0,57.41,0
7.44,48.88,16.71,0
35.19,65.46,11.93,1
24.74,45.99,44.68,0
8.33,69.79,46.55,0
37.49,67.95,5.67,1
43.65,44.3,31.65,1
16.39,60.96,83.0,0
29.57,94.53,11.96,1
8.91,59.18,96.73,0
11.17,82.93,40.57,0
21.75,62.91,54.89,0
52.31,67.54,92.63,1
34.32,81.71,12.99,1
22.51,49.29,55.89,0
3.26,51.42,5.71,0
14.2,66.49,77.39,0
20.56,90.72,7.78,1
14.59,71.9,56.47,0
38.56,80.02,16.55,1
33.5,35.2,4.39,1
25.62,90.11,11.57,1
1.77,37.41,18.42,0
17.66,53.38,46.68,0
5.18,72.01,50.55,0
12.26,71.23,14.21,0
32.89,41.65,0.94,1
38.05,51.01,33.86,1
27.84,46.48,60.01,0
12.24,52.74,14.2,0
21.07,46.86,64.19,0
52.83,48.25,37.04,1
16.8,64.85,62.21,0
2.39,61.03,4.26,0
35.83,38.68,1.67,1
18.49,61.12,98.11,0
29.58,68.7,91.62,0
9.6,62.4,18.42,0
48.53,84.37,3.23,1
39.46,93.62,12.57,1
58.44,89.5,9.68,1
10.42,82.73,33.11,1
61.21,38.29,82.69,1
39.72,87.11,22.4,1
21.21,52.16,63.11,0
28.04,48.82,50.57,0
30.59,89.66,1.99,1
24.45,99.25,8.42,1
25.37,93.79,7.49,1
36.97,62.46,9.41,1
17.3,65.29,24.48,0
30.61,61.02,85.91,0
21.91,89.85,6.88,1
19.97,66.45,61.13,0
6.7,46.3,6.17,0
56.47,66.44,88.25,1
11.51,44.9,60.76,0
22.46,96.14,11.05,1
6.91,86.98,78.71,1
28.83,45.64,11.86,1
45.47,87.54,0.44,1
24.3,94.99,3.24,1
30.61,98.27,4.92,1
10.15,89.78,54.19,1
34.12,71.3,7.92,1
27.79,73.08,18.78,1
21.22,92.27,66.13,1
43.26,73.97,25.5,1
13.87,93.28,42.19,1
30.9,61.84,86.38,0
22.79,55.68,65.92,0
9.59,62.79,78.27,0
29.87,64.39,64.82,0
37.19,36.65,2.34,1
26.71,56.14,70.85,0
6.07,88.33,75.2,1
62.52,97.47,8.42,1
17.17,61.26,35.26,0
36.33,82.61,20.01,1
4.38,69.26,16.4,0
34.42,97.17,14.95,1
10.04,73.43,29.6,0
13.42,63.43,45.99,0
23.4,57.08,66.95,0
23.71,65.43,55.39,0
22.68,39.38,8.97,1
11.49,50.94,83.48,0
24.54,52.02,8.36,1
58.61,62.11,66.86,1
18.37,67.53,100.0,0
11.74,74.45,51.92,0
29.72,94.99,51.73,1
5.82,55.82,19.95,0
49.02,99.57,9.15,1
26.93,91.7,63.49,1
15.31,83.27,26.7,0
25.34,92.69,32.49,1
4.38,47.42,13.79,0
11.12,68.94,7.91,0
25.59,43.75,77.99,0
26.63,54.21,73.12,0
17.75,37.93,7.37,0
24.93,100.0,0.94,1
14.49,74.44,39.34,0
8.52,68.81,55.74,0
9.21,39.13,47.57,0
37.87,59.8,2.89,1
29.04,58.38,80.55,0
14.45,66.73,18.36,0
24.29,86.79,13.22,1
57.78,84.89,6.86,1
16.48,35.28,10.68,0
25.39,97.73,8.41,1
36.09,46.59,5.8,1
18.08,48.06,59.72,0
5.55,70.38,13.52,0
26.26,94.31,69.33,1
15.98,60.29,14.18,0
31.12,67.65,66.74,0
25.68,49.8,82.83,0
53.16,38.22,72.55,1
10.69,96.3,47.31,1
4.71,93.7,93.7,1
2.6,58.59,14.25,0
53.23,41.5,74.53,1
32.0,83.26,17.54,1
9.56,63.36,61.92,0
4.12,62.75,8.22,0
13.25,96.22,33.46,1
63.3,84.62,12.04,1
1.45,47.09,18.47,0
7.45,72.35,85.56,0
17.43,73.06,39.87,0
39.04,89.91,11.88,1
42.51,53.61,48.98,1
39.67,60.3,49.21,1
27.4,89.18,48.36,1
40.85,80.57,20.11,1
10.86,48.76,5.3,0
6.56,71.52,5.56,0
25.16,90.99,1.74,1
6.95,71.99,13.61,0
21.36,42.43,71.25,0
23.98,55.9,3.58,1
28.18,49.6,46.85,0
16.57,65.15,11.39,0
16.6,68.7,23.32,0
29.36,91.36,21.54,1
30.97,37.17,5.91,1
58.68,96.6,3.66,1
39.83,72.99,86.48,1
32.83,86.55,14.52,1
17.26,75.12,28.55,0
29.3,88.86,12.28,1
28.03,50.83,61.99,0
23.4,38.02,69.75,0
10.77,36.48,19.68,0
23.55,51.07,70.97,0
3.87,41.05,17.53,0
9.89,84.4,27.02,1
18.65,92.66,96.26,1
21.84,39.33,83.79,0
49.24,95.75,8.16,1
58.05,73.19,26.11,1
7.8,42.92,7.79,0
36.66,78.43,17.94,1
25.24,92.75,32.63,1
15.62,32.87,18.37,0
37.15,83.37,14.23,1
5.24,37.02,10.04,0
24.21,54.36,52.69,0
8.46,41.01,70.22,0
58.11,40.62,55.88,1
30.33,89.27,18.06,1
11.17,51.46,58.0,0
37.21,95.49,9.79,1
36.42,73.7,12.78,1
15.51,66.58,55.53,0
61.78,87.41,2.84,1
41.65,82.03,17.3,1
30.14,63.84,91.11,0
21.82,66.23,50.79,0
40.8,62.63,10.28,1
26.15,97.89,39.8,1
18.9,44.35,47.45,0
30.19,67.18,91.22,0
25.12,73.21,3.37,1
14.6,79.29,56.03,0
33.48,76.11,21.54,1
28.74,61.64,0.64,1
22.64,62.54,57.67,0
27.3,88.67,70.67,1
32.89,82.72,16.88,1
39.28,34.9,32.09,1
57.07,43.7,55.55,1
7.52,68.65,66.49,0
28.91,43.26,10.76,1
16.63,66.44,9.35,0
18.48,50.62,85.53,0
31.78,86.61,6.23,1
34.19,77.37,14.83,1
46.31,84.77,19.74,1
32.48,54.16,59.5,0
31.71,64.57,13.05,1
46.83,96.4,0.38,1
23.65,51.2,3.3,1
31.96,62.4,6.26,1
32.81,52.49,7.83,1
53.88,37.79,63.31,1
19.09,89.4,69.75,1
18.37,68.79,37.19,0
11.16,70.76,2.59,0
38.82,99.13,5.1,1
18.83,48.35,78.76,0
9.14,63.16,66.27,0
10.27,77.24,23.45,0
14.22,94.94,56.45,1
3.2,64.07,18.14,0
40.98,61.37,58.58,1
7.29,97.69,93.77,1
26.79,92.6,84.82,1
21.39,41.76,7.12,1
29.32,95.04,4.14,1
10.3,79.51,22.86,0
29.52,69.84,12.75,1
43.95,85.62,0.24,1
33.37,92.19,12.36,1
24.43,94.13,36.68,1
23.53,67.35,46.92,0
24.99,69.33,12.52,1
20.48,62.14,66.39,0
32.49,84.91,10.69,1
44.58,78.44,16.44,1
65.59,85.8,7.06,1
33.12,88.37,10.87,1
20.64,64.1,55.67,0
8.89,66.82,17.92,0
17.49,63.36,20.09,0
